URL,Status,Response Code,Protocol,Method,Content-Type,Client Address,Client Port,Remote Address,Remote Port,Exception,Request Start Time,Request End Time,Response Start Time,Response End Time,Duration (ms),DNS Duration (ms),Connect Duration (ms),SSL Duration (ms),Request Duration (ms),Response Duration (ms),Latency (ms),Speed (KB/s),Request Speed (KB/s),Response Speed (KB/s),Request Handshake Size (bytes),Request Header Size (bytes),Request Body Size (bytes),Response Handshake Size (bytes),Response Header Size (bytes),Response Body Size (bytes),Request Compression,Response Compression
17.249.28.79:5223,COMPLETE,0,,,,,0,17.249.28.79/17.249.28.79,5223,,02 Jun 2018 01:20:00,02 Jun 2018 01:20:03,02 Jun 2018 01:20:01,02 Jun 2018 01:20:03,2815,,23,,2746,2771,-2725,3.1396484,1.9296875,1.2773438,,,5427,,,3626,,
10.15.171.183:7000,EXCEPTION,0,,,,,0,10.15.171.183/10.15.171.183,7000,"com.xk72.proxy.ProxyException: Error Domain=NSPOSIXErrorDomain Code=2 ""No such file or directory"" UserInfo={NSLocalizedDescription=No such file or directory, NSLocalizedFailureReason=Error in connect() function}",02 Jun 2018 01:20:10,,,,,,,,,,,,,,,,,,,,,
https://files.acrobat.com,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,files.acrobat.com/34.196.227.218,443,,02 Jun 2018 01:20:11,,,02 Jun 2018 01:20:43,32017,14,63,,,,,0.1484375,,,,190,739,,0,3958,,
https://adobecorp.sc.omtrdc.net,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,adobecorp.sc.omtrdc.net/66.235.134.195,443,,02 Jun 2018 01:20:13,,,02 Jun 2018 01:21:06,53450,31,48,,,,,0.3388672,,,,203,11303,,0,7094,,
https://createpdf.acrobat.com,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,createpdf.acrobat.com/34.203.68.16,443,,02 Jun 2018 01:20:13,,,02 Jun 2018 01:20:46,33188,35,1131,,,,,0.14355469,,,,198,754,,0,3940,,
https://cloud.acrobat.com,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,cloud.acrobat.com/52.87.82.1,443,,02 Jun 2018 01:20:13,,,02 Jun 2018 01:20:47,34285,28,1135,,,,,0.14648438,,,,190,755,,0,4214,,
https://cc-api-data.adobe.io,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,cc-api-data.adobe.io/52.22.203.11,443,,02 Jun 2018 01:20:13,,,02 Jun 2018 01:20:47,34051,35,85,,,,,0.4091797,,,,216,10520,,0,3552,,
https://createpdf.acrobat.com,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,createpdf.acrobat.com/34.203.68.16,443,,02 Jun 2018 01:20:16,,,02 Jun 2018 01:20:47,31670,3,90,,,,,0.05859375,,,,198,655,,0,1048,,
https://gate.hockeyapp.net,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,gate.hockeyapp.net/104.45.136.42,443,,02 Jun 2018 01:20:26,,,02 Jun 2018 01:20:59,32810,13,149,,,,,0.25097656,,,,190,1462,,0,6811,,
https://cc-api-data.adobe.io,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,cc-api-data.adobe.io/34.196.240.29,443,,02 Jun 2018 01:20:51,,,02 Jun 2018 01:21:42,51490,18,64,,,,,0.98828125,,,,216,47785,,0,4130,,
https://mesu.apple.com,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,mesu.apple.com/17.253.17.212,443,,02 Jun 2018 01:20:58,,,02 Jun 2018 01:21:02,3793,13,6,,,,,1.4433594,,,,144,1332,,0,4132,,
https://mesu.apple.com,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,mesu.apple.com/17.253.17.212,443,,02 Jun 2018 01:20:58,,,02 Jun 2018 01:21:02,3189,2,9,,,,,1.2080078,,,,144,366,,0,3437,,
https://init.itunes.apple.com,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,init.itunes.apple.com/23.11.254.45,443,,02 Jun 2018 01:21:08,,,02 Jun 2018 01:22:19,71358,13,5,,,,,0.80078125,,,,258,1901,,0,56408,,
https://xp.apple.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,xp.apple.com/17.125.249.10,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 01:21:09,,,,,5,13,42,,,,,,,,,,,,,,
https://xp.apple.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,xp.apple.com/17.125.249.10,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 01:21:09,,,,,2,13,41,,,,,,,,,,,,,,
https://adobecorp.sc.omtrdc.net,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,adobecorp.sc.omtrdc.net/66.235.134.195,443,,02 Jun 2018 01:21:52,,,02 Jun 2018 01:22:37,45084,1,31,,,,,0.44628906,,,,203,12689,,0,7728,,
https://www.adobe.com,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,www.adobe.com/23.213.116.152,443,,02 Jun 2018 01:21:59,,,02 Jun 2018 01:22:31,31096,13,9,,,,,0.15820312,,,,182,650,,0,4228,,
https://acrobat.adobe.com,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,acrobat.adobe.com/104.68.101.25,443,,02 Jun 2018 01:22:00,,,02 Jun 2018 01:22:32,31150,17,8,,,,,0.29101562,,,,190,688,,0,8428,,
https://ims-na1.adobelogin.com,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,ims-na1.adobelogin.com/35.164.173.37,443,,02 Jun 2018 01:22:02,,,02 Jun 2018 01:22:38,36502,14,28,,,,,0.19824219,,,,220,1516,,0,5679,,
https://acrobat.adobe.com,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,acrobat.adobe.com/104.68.101.25,443,,02 Jun 2018 01:22:03,,,02 Jun 2018 01:22:46,43203,2,10,,,,,0.12597656,,,,244,766,,0,4582,,
