URL,Status,Response Code,Protocol,Method,Content-Type,Client Address,Client Port,Remote Address,Remote Port,Exception,Request Start Time,Request End Time,Response Start Time,Response End Time,Duration (ms),DNS Duration (ms),Connect Duration (ms),SSL Duration (ms),Request Duration (ms),Response Duration (ms),Latency (ms),Speed (KB/s),Request Speed (KB/s),Response Speed (KB/s),Request Handshake Size (bytes),Request Header Size (bytes),Request Body Size (bytes),Response Handshake Size (bytes),Response Header Size (bytes),Response Body Size (bytes),Request Compression,Response Compression
https://live.chartboost.com,RECEIVING_RESPONSE_BODY,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,live.chartboost.com/35.168.173.232,443,,02 Jun 2018 16:52:13,,,,74026985,14,68,,,,,0.0,,,,178,3404,,,9172,,
http://com-fungames-colorfy.topaz-analytics.com/api/v2/applications/com-fungames-colorfy/uploads,COMPLETE,200,http,POST,text/plain,198.18.72.253/198.18.72.253,0,com-fungames-colorfy.topaz-analytics.com/52.6.170.147,80,,02 Jun 2018 16:52:13,02 Jun 2018 16:52:13,02 Jun 2018 16:52:13,02 Jun 2018 16:52:13,194,25,79,,7,10,73,17.235352,445.0332,22.851562,,543,2647,,203,31,-0.9%,N/A
https://private-colorfy-api.fungames-forfree.com,RECEIVING_RESPONSE_BODY,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,private-colorfy-api.fungames-forfree.com/34.231.208.70,443,,02 Jun 2018 16:52:13,,,,74026957,11,89,,,,,0.0,,,,229,701,,,5129,,
https://p21-buy.itunes.apple.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,p21-buy.itunes.apple.com/17.154.66.74,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 16:52:13,,,,,8,10,32,,,,,,,,,,,,,,
https://s3.amazonaws.com,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,s3.amazonaws.com/52.216.64.51,443,,02 Jun 2018 16:52:13,,,02 Jun 2018 16:52:21,7735,6,63,,,,,0.57714844,,,,172,726,,0,3681,,
https://itunes.apple.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,itunes.apple.com/184.27.212.46,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 16:52:13,,,,,7,12,68,,,,,,,,,,,,,,
https://playtest-api.topaz-analytics.com,RECEIVING_RESPONSE_BODY,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,playtest-api.topaz-analytics.com/34.231.208.70,443,,02 Jun 2018 16:52:13,,,,74026390,7,78,,,,,0.0,,,,213,798,,,5155,,
https://live.chartboost.com,RECEIVING_RESPONSE_BODY,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,live.chartboost.com/35.168.173.232,443,,02 Jun 2018 16:52:13,,,,74026153,2,66,,,,,0.0,,,,178,3345,,,1011,,
https://data.flurry.com/aas.do,COMPLETE,200,https,POST,application/octet-stream,198.18.72.253/198.18.72.253,0,data.flurry.com/98.136.144.143,443,,02 Jun 2018 16:52:13,02 Jun 2018 16:52:13,02 Jun 2018 16:52:14,02 Jun 2018 16:52:14,282,6,29,130,4,8,105,9.678711,289.55078,196.41113,,259,927,,1522,87,,28.7%
https://data.flurry.com/aas.do,COMPLETE,400,https,POST,,198.18.72.253/198.18.72.253,0,data.flurry.com/98.136.144.143,443,,02 Jun 2018 16:52:13,02 Jun 2018 16:52:13,02 Jun 2018 16:52:13,02 Jun 2018 16:52:13,254,3,27,156,8,7,53,27.908203,709.83887,201.4502,,260,5555,,1444,0,,
