URL,Status,Response Code,Protocol,Method,Content-Type,Client Address,Client Port,Remote Address,Remote Port,Exception,Request Start Time,Request End Time,Response Start Time,Response End Time,Duration (ms),DNS Duration (ms),Connect Duration (ms),SSL Duration (ms),Request Duration (ms),Response Duration (ms),Latency (ms),Speed (KB/s),Request Speed (KB/s),Response Speed (KB/s),Request Handshake Size (bytes),Request Header Size (bytes),Request Body Size (bytes),Response Handshake Size (bytes),Response Header Size (bytes),Response Body Size (bytes),Request Compression,Response Compression
https://settings.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,settings.crashlytics.com/107.22.160.16,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 20:06:22,,,,,9,70,233,,,,,,,,,,,,,,
https://p21-buy.itunes.apple.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,p21-buy.itunes.apple.com/17.154.66.74,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 20:06:23,,,,,4,11,54,,,,,,,,,,,,,,
https://z.moatads.com/OVI/ios/c1d7520/status.json?ts=549687983073&v=3.3.2,COMPLETE,200,https,GET,application/octet-stream,198.18.72.253/198.18.72.253,0,z.moatads.com/23.43.242.125,443,,02 Jun 2018 20:06:23,02 Jun 2018 20:06:23,02 Jun 2018 20:06:23,02 Jun 2018 20:06:23,266,6,39,174,2,9,36,2.381836,118.65234,44.05371,,243,,,394,12,,
https://www.googleadservices.com,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,www.googleadservices.com/172.217.5.98,443,,02 Jun 2018 20:06:23,,,02 Jun 2018 20:06:57,33587,26,334,,,,,0.13183594,,,,191,824,,0,3532,,
https://api.branch.io,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,api.branch.io/54.192.119.28,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 20:06:23,,,,,26,26,155,,,,,,,,,,,,,,
https://www.ovuline.com,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,www.ovuline.com/52.84.235.213,443,,02 Jun 2018 20:06:23,,,02 Jun 2018 20:06:56,32439,45,31,,,,,6.8652344,,,,173,633,,0,227260,,
https://ovuline.helpshift.com,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,ovuline.helpshift.com/184.169.156.191,443,,02 Jun 2018 20:06:23,,,02 Jun 2018 20:06:57,33481,1012,7,,,,,0.19335938,,,,185,1147,,0,5329,,
https://ovuline.helpshift.com,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,ovuline.helpshift.com/184.169.156.191,443,,02 Jun 2018 20:06:23,,,02 Jun 2018 20:06:56,32603,733,7,,,,,0.19140625,,,,185,1249,,0,4976,,
https://device-provisioning.googleapis.com/checkin,COMPLETE,200,https,POST,application/json; charset=UTF-8,198.18.72.253/198.18.72.253,0,device-provisioning.googleapis.com/172.217.0.42,443,,02 Jun 2018 20:06:23,02 Jun 2018 20:06:23,02 Jun 2018 20:06:24,02 Jun 2018 20:06:24,389,6,8,116,4,38,217,4.2148438,135.00977,28.936523,,274,279,,392,734,,8.9%
https://play.googleapis.com/log,COMPLETE,200,https,POST,text/plain; charset=UTF-8,198.18.72.253/198.18.72.253,0,play.googleapis.com/172.217.0.42,443,,02 Jun 2018 20:06:23,02 Jun 2018 20:06:23,02 Jun 2018 20:06:24,02 Jun 2018 20:06:24,207,9,7,84,5,35,67,5.236328,103.71094,16.154297,,296,235,,306,273,-6.8%,-221.2%
https://graph.facebook.com/v2.10,COMPLETE,200,https,POST,application/json; charset=UTF-8,198.18.72.253/198.18.72.253,0,graph.facebook.com/31.13.70.1,443,,02 Jun 2018 20:06:24,02 Jun 2018 20:06:24,02 Jun 2018 20:06:24,02 Jun 2018 20:06:24,366,28,37,152,4,8,137,6.709961,341.55273,136.23047,,284,1115,,578,538,,72.8%
https://api.branch.io,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,api.branch.io/54.192.119.28,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 20:06:24,,,,,1,6,66,,,,,,,,,,,,,,
