URL,Status,Response Code,Protocol,Method,Content-Type,Client Address,Client Port,Remote Address,Remote Port,Exception,Request Start Time,Request End Time,Response Start Time,Response End Time,Duration (ms),DNS Duration (ms),Connect Duration (ms),SSL Duration (ms),Request Duration (ms),Response Duration (ms),Latency (ms),Speed (KB/s),Request Speed (KB/s),Response Speed (KB/s),Request Handshake Size (bytes),Request Header Size (bytes),Request Body Size (bytes),Response Handshake Size (bytes),Response Header Size (bytes),Response Body Size (bytes),Request Compression,Response Compression
17.125.252.5:443,RECEIVED_RESPONSE_BODY,0,,,,,0,17.125.252.5/17.125.252.5,443,,02 Jun 2018 19:16:26,,,,65431461,,16,,,,,0.0,,,,,,,,,,
https://settings.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,settings.crashlytics.com/23.23.115.241,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:16:30,,,,,11,63,238,,,,,,,,,,,,,,
https://iphone-cdn-api.fitbit.com,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,iphone-cdn-api.fitbit.com/104.16.66.50,443,,02 Jun 2018 19:16:30,,,02 Jun 2018 19:20:45,254853,17,8,,,,,0.041992188,,,,195,2164,,0,8717,,
https://api.mixpanel.com,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,api.mixpanel.com/169.54.129.3,443,,02 Jun 2018 19:16:30,,,02 Jun 2018 19:17:32,61589,14,8,,,,,0.115234375,,,,177,2136,,0,5005,,
https://xp.apple.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,xp.apple.com/17.42.254.6,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:16:30,,,,,5,69,209,,,,,,,,,,,,,,
https://xp.apple.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,xp.apple.com/17.42.254.6,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:16:31,,,,,10,70,210,,,,,,,,,,,,,,
https://xp.apple.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,xp.apple.com/17.42.254.6,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:16:32,,,,,3,69,213,,,,,,,,,,,,,,
https://static0.fitbit.com,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,static0.fitbit.com/151.101.190.110,443,,02 Jun 2018 19:16:32,,,02 Jun 2018 19:20:45,253286,6,5,,,,,2.2304688,,,,181,5551,,0,572951,,
https://settings.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,settings.crashlytics.com/23.23.115.241,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:16:33,,,,,5,70,241,,,,,,,,,,,,,,
https://fsc.fitbit.com,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,fsc.fitbit.com/54.80.134.91,443,,02 Jun 2018 19:16:36,,,02 Jun 2018 19:17:37,61721,7,64,,,,,0.08203125,,,,231,1521,,0,3453,,
