URL,Status,Response Code,Protocol,Method,Content-Type,Client Address,Client Port,Remote Address,Remote Port,Exception,Request Start Time,Request End Time,Response Start Time,Response End Time,Duration (ms),DNS Duration (ms),Connect Duration (ms),SSL Duration (ms),Request Duration (ms),Response Duration (ms),Latency (ms),Speed (KB/s),Request Speed (KB/s),Response Speed (KB/s),Request Handshake Size (bytes),Request Header Size (bytes),Request Body Size (bytes),Response Handshake Size (bytes),Response Header Size (bytes),Response Body Size (bytes),Request Compression,Response Compression
17.125.252.5:443,RECEIVED_RESPONSE_BODY,0,,,,,0,17.125.252.5/17.125.252.5,443,,02 Jun 2018 19:53:30,,,,63909371,,14,,,,,0.0,,,,,,,,,,
https://settings.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,settings.crashlytics.com/23.23.255.190,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:53:35,,,,,4,77,243,,,,,,,,,,,,,,
https://api.uxcam.com,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,api.uxcam.com/34.197.225.185,443,,02 Jun 2018 19:53:35,,,02 Jun 2018 19:54:08,33184,9,65,,,,,0.23730469,,,,184,2278,,0,5620,,
https://mobileapi.theleafly.com,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,mobileapi.theleafly.com/52.84.237.101,443,,02 Jun 2018 19:53:35,,,02 Jun 2018 19:56:04,148886,11,6,,,,,0.2578125,,,,229,2540,,0,36666,,
https://p21-buy.itunes.apple.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,p21-buy.itunes.apple.com/17.154.66.74,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:53:35,,,,,4,13,38,,,,,,,,,,,,,,
https://mobileapi.leafly.com,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,mobileapi.leafly.com/34.214.228.71,443,,02 Jun 2018 19:53:35,,,02 Jun 2018 19:54:08,32964,4,28,,,,,0.20898438,,,,198,682,,0,6177,,
https://3991.content.swrve.com,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,3991.content.swrve.com/52.21.83.194,443,,02 Jun 2018 19:53:35,,,02 Jun 2018 19:54:11,35807,16,63,,,,,0.20898438,,,,197,1530,,0,5959,,
https://3991.api.swrve.com,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,3991.api.swrve.com/52.206.73.180,443,,02 Jun 2018 19:53:35,,,02 Jun 2018 19:54:18,43214,9,65,,,,,0.22167969,,,,189,4110,,0,5518,,
https://msdk.freshchat.com,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,msdk.freshchat.com/52.205.158.140,443,,02 Jun 2018 19:53:35,,,02 Jun 2018 19:54:37,61397,9,65,,,,,0.12988281,,,,182,1199,,0,6805,,
https://config-msdk.freshchat.com,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,config-msdk.freshchat.com/52.84.237.40,443,,02 Jun 2018 19:53:35,,,02 Jun 2018 19:56:04,148449,10,6,,,,,0.048828125,,,,196,826,,0,6506,,
